1212.6 1184.1 436.63 9.9443 47.817 2.7527
1214.3 1184.1 438.33 9.9229 47.702 2.6196
1216 1184.2 440.04 9.9054 47.479 2.5084
1218.5 1184.3 442.58 9.8861 47.237 2.2414
1220.2 1184.4 444.26 9.8778 46.892 2.2548
1221.9 1184.5 445.93 9.8673 46.783 2.2044
1224.4 1184.5 448.43 9.8597 46.56 2.002
1226.9 1184.6 450.92 9.8668 46.437 1.52
1228.9 1184.7 452.99 9.8857 46.323 1.1753
1231.4 1184.7 455.47 9.9265 46.194 0.76292
1233.1 1184.7 457.12 9.9652 46.191 0.48378
1234.7 1184.7 458.77 10.012 46.08 0.20394
1236.8 1184.7 461.49 10.007 46.08 359.8
1239.2 1184.7 463.97 9.9426 46.19 359.51
1241.3 1184.7 466.03 9.8994 46.301 359.31
1242.6 1184.7 467.28 9.8778 46.305 359.03
1244.6 1184.7 469.35 9.8495 46.541 358.69
1246.3 1184.6 471.02 9.8363 46.653 358.56
1247.6 1184.6 472.28 9.8311 46.89 358.35
1249.2 1184.5 473.95 9.8266 47.003 358.22
1250.9 1184.5 475.63 9.826 47.003 358.08
1252.6 1184.4 477.31 9.8354 47.015 357.82
1254.3 1184.3 478.99 9.8468 47.129 357.68
1256 1184.3 480.69 9.8607 47.361 357.63
1258.1 1184.2 482.81 9.8838 47.569 357.57
1259.8 1184.1 484.52 9.9005 47.692 357.64
1261.9 1184 486.65 9.9164 47.797 357.72
1264.1 1183.9 488.79 9.934 48.015 357.73
1265.3 1183.9 490.08 9.9438 48.138 357.8
1267.1 1183.8 491.8 9.9559 48.138 357.74
1268.8 1183.8 493.52 9.968 48.12 357.8
1270.5 1183.7 495.24 9.981 48.138 357.74
1272.2 1183.6 497.1 9.9797 48.133 357.87
1273.9 1183.6 498.81 9.9654 47.897 357.93
1275.2 1183.5 500.1 9.9553 48.011 357.87
1276.9 1183.5 501.82 9.9419 47.915 357.92
1279.1 1183.4 503.96 9.9185 47.784 358.12
1280.8 1183.3 505.66 9.8966 47.675 358.11
1282.5 1183.3 507.37 9.8759 47.553 358.04
1285.5 1183.2 510.34 9.848 47.338 357.9
1287.6 1183.1 512.45 9.8309 47.233 357.83
1289.3 1183 514.14 9.8208 47.233 357.76
1291.8 1182.9 516.66 9.8131 47.01 357.48
1294.3 1182.8 519.18 9.8127 46.906 357.32
1297.2 1182.7 522.1 9.8261 46.596 356.96
1298.9 1182.6 523.76 9.8423 46.369 356.74
1300.5 1182.5 525.41 9.8678 46.171 356.38
1302.2 1182.4 527.06 9.9005 46.064 356.1
1304.6 1182.2 529.54 9.967 46.218 355.56
1307.1 1182 532.68 9.9976 46.146 354.99
1309.2 1181.8 534.74 9.9533 46.276 354.65
1310.8 1181.6 536.4 9.9271 46.419 354.39
1312.5 1181.5 538.06 9.9097 46.536 354.13
1314.5 1181.2 540.14 9.899 46.583 353.73
1317 1181 542.64 9.9 46.73 353.47
1318.7 1180.8 544.32 9.9069 46.975 353.29
1321.2 1180.5 546.85 9.9235 47.191 353.2
1323.7 1180.2 549.4 9.9446 47.773 353.13
1325.4 1180 551.11 9.9586 47.989 353.17
1327.1 1179.8 552.83 9.9721 48.099 353.26
1329.3 1179.5 554.98 9.9806 48.397 353.49
1331.4 1179.3 557.15 9.9822 48.509 353.63
1332.7 1179.1 558.45 9.9817 48.507 353.71
1334.9 1178.9 560.62 9.98 48.507 353.64
1337.5 1178.6 563.22 9.9741 48.482 353.83
1339.6 1178.4 565.19 9.9656 48.47 354.04
1340.9 1178.2 566.49 9.98 48.446 354.24
1343.1 1178 568.66 10 48.448 354.3
1345.2 1177.8 570.82 10.013 48.427 354.56
1346.5 1177.7 572.12 10.015 48.307 354.68
1348.2 1177.5 573.85 10.017 48.417 354.74
1349.5 1177.4 575.14 10.015 48.165 354.86
1351.2 1177.3 576.87 10.014 48.066 354.79
1353.4 1177.1 579.01 10.013 47.958 354.78
1354.7 1177 580.3 10.012 47.957 354.77
1356.8 1176.8 582.44 10.012 48.081 354.79
1358.9 1176.6 584.59 10.011 47.957 354.78
1361.1 1176.4 586.73 10.01 47.849 354.76
1363.2 1176.2 588.87 10.01 47.849 354.76
1364.9 1176 590.58 10.009 47.849 354.77
1367.9 1175.7 593.59 10.008 48.066 354.79
1369.6 1175.6 595.36 9.9987 48.066 354.78
1372.2 1175.4 597.93 9.9817 47.935 354.9
1373.9 1175.2 599.65 9.9676 47.849 354.83
1376 1175 601.78 9.9503 47.73 354.88
1377.7 1174.9 603.49 9.9382 47.618 354.81
1380.2 1174.6 606.05 9.9179 47.73 354.81
1382.4 1174.4 608.18 9.9057 47.632 354.74
1384.1 1174.3 609.88 9.8988 47.52 354.59
1386.2 1174.1 612 9.8953 47.421 354.44
1388.3 1173.9 614.12 9.8992 47.334 354.17
1390.4 1173.7 616.23 9.9136 47.115 354.01
1393.3 1173.3 619.18 9.9431 47.152 353.73
1395 1173.2 620.86 9.965 47.057 353.52
1396.7 1173 622.55 9.9957 47.176 353.32
1398.3 1172.8 624.57 9.9901 47.176 353.18
1399.6 1172.6 625.83 9.9806 47.109 352.9
1400.8 1172.4 627.1 9.972 47.122 352.84
1403.8 1172.1 630.05 9.9535 47.448 352.87
1405.5 1171.9 631.74 9.9463 47.353 352.73
1407.6 1171.6 633.86 9.9382 47.367 352.66
1409.2 1171.4 635.55 9.9362 47.503 352.49
1411.8 1171.1 638.11 9.9353 47.722 352.39
1413.9 1170.8 640.25 9.942 47.966 352.35
1415.6 1170.5 641.97 9.9475 48.089 352.3
1417.3 1170.3 643.69 9.9507 48.058 352.44
1419.4 1170 645.84 9.9569 48.183 352.39
1422 1169.7 648.42 9.9625 48.183 352.39
1423.7 1169.5 650.14 9.9662 48.183 352.46
1425.4 1169.2 651.87 9.9649 48.152 352.59
1427.1 1169 653.59 9.9658 48.168 352.52
1429.7 1168.7 656.12 9.9694 48.168 352.52
1431.8 1168.4 658.27 9.9801 48.168 352.52
1433.5 1168.2 659.99 9.9883 48.168 352.59
1436.1 1167.8 662.58 9.9931 48.139 352.85
1438.6 1167.5 665.16 9.9934 48.03 352.77
1440.3 1167.3 666.88 9.9899 48.018 352.9
1443.3 1166.9 669.89 9.9882 48.139 352.71
1445.9 1166.6 672.47 9.9917 48.03 352.77
1447.6 1166.4 674.19 9.9925 48.017 352.83
1449.7 1166.1 676.33 9.9949 47.908 352.95
1451.9 1165.9 678.47 9.991 47.786 352.86
1454.4 1165.5 681.03 9.9895 47.802 352.86
1456.5 1165.3 683.17 9.9892 47.802 352.73
1457.8 1165.1 684.45 9.9921 47.937 352.68
1459.5 1164.9 686.16 9.9949 47.813 352.73
1461.6 1164.6 688.3 9.9984 47.813 352.73
1464.1 1164.3 690.86 10.004 47.802 352.73
1465.8 1164.1 692.59 10.006 47.813 352.67
1468 1163.8 694.73 10.014 47.842 352.54
1469.7 1163.6 696.44 10.023 47.95 352.42
1472.2 1163.2 699.01 10.041 47.952 352.36
1473.9 1163 700.73 10.051 48.183 352.46
1476.5 1162.7 703.31 10.057 48.154 352.72
1478.2 1162.5 705.04 10.058 48.154 352.73
1480.8 1162.1 707.63 10.052 48.355 353.02
1483.3 1161.8 710.22 10.04 48.342 352.95
1485.5 1161.6 712.38 10.029 48.437 353.1
1486.8 1161.4 713.68 10.021 48.437 353.16
1488.5 1161.2 715.42 10.009 48.559 353.12
1490.2 1161 717.16 9.9962 48.667 353.2
1492.8 1160.7 719.52 9.9984 48.533 353.38
1494.5 1160.5 721.25 10.02 48.519 353.51
1497.1 1160.2 723.85 10.046 48.482 353.71
1498.8 1160 725.59 10.059 48.373 353.83
1500.1 1159.9 726.89 10.065 48.458 353.97
1501.9 1159.7 728.62 10.069 48.446 354.09
1504 1159.5 730.78 10.075 48.348 354.02
1506.6 1159.2 733.38 10.079 48.461 354.24
1509.2 1159 735.98 10.071 48.536 354.51
1511.3 1158.7 738.15 10.056 48.643 354.59
1513.1 1158.6 739.9 10.043 48.767 354.67
1515.2 1158.4 742.07 10.019 48.733 354.86
1517.4 1158.2 744.25 9.9896 48.722 354.99
1519.2 1158 745.74 9.9696 48.604 355.12
1520.5 1157.9 747.05 9.9799 48.704 355.19
1522.2 1157.8 748.79 9.991 48.704 355.31
1523.9 1157.7 750.53 9.9963 48.576 355.5
1525.6 1157.5 752.26 9.9992 48.35 355.55
1527.4 1157.4 753.99 10.003 48.359 355.55
1529.5 1157.2 756.16 10.001 48.242 355.6
1531.2 1157.1 757.88 10 48.11 355.66
1533 1157 759.59 10.001 47.901 355.57
1534.7 1156.8 761.3 10.002 47.661 355.61
1535.9 1156.7 762.57 10.005 47.461 355.47
1538 1156.6 764.69 10.008 47.343 355.52
1540.2 1156.4 766.81 10.012 47.343 355.53
1541.8 1156.3 768.5 10.016 47.352 355.45
1543.9 1156.1 770.62 10.022 47.352 355.39
1545.6 1156 772.31 10.031 47.36 355.26
1548.2 1155.7 775 10.018 47.479 355.07
1549.4 1155.6 776.28 10.013 47.502 354.94
1551.6 1155.4 778.41 10.011 47.622 354.87
1554.1 1155.2 780.96 10.01 47.739 354.69
1556.2 1155 783.1 10.014 47.967 354.65
1558 1154.8 784.82 10.019 48.076 354.67
1560.5 1154.6 787.42 10.023 48.524 354.71
1562.3 1154.5 789.16 10.023 48.747 354.79
1564.9 1154.2 791.78 10.022 48.732 354.94
1566.6 1154.1 793.52 10.014 48.835 355.14
1568.4 1153.9 795.27 10.001 48.935 355.34
1571 1153.7 797.9 9.9636 49.009 355.75
1572.3 1153.6 798.93 9.9614 49.009 355.87
1574 1153.5 800.68 9.9752 48.994 356.06
1576.2 1153.3 802.87 9.9862 48.658 356.17
1577.9 1153.2 804.6 9.991 48.529 356.36
1580.5 1153.1 807.19 9.9875 48.174 356.53
1582.2 1153 808.91 9.9834 47.97 356.52
1584.4 1152.8 811.05 9.9798 47.847 356.51
1586.1 1152.7 812.76 9.9783 47.731 356.43
1588.6 1152.6 815.31 9.9752 47.507 356.42
1590.3 1152.5 817.01 9.9764 47.405 356.34
1592.9 1152.3 819.56 9.9823 47.52 356.15
1595 1152.2 821.68 9.9957 47.65 356.09
1596.3 1152.1 822.96 10.003 47.638 356.02
1598.4 1151.9 825.35 9.9926 47.544 355.81
1600.1 1151.8 827.05 9.9689 47.443 355.66
1601.4 1151.7 828.33 9.953 47.452 355.61
1603.9 1151.5 830.87 9.9269 47.583 355.35
1605.6 1151.4 832.58 9.9157 47.7 355.29
1606.9 1151.3 833.86 9.9072 47.7 355.29
