785.74 1129.5 1.2622 6.018 47.426 358.85
788.27 1129.5 3.8004 6.018 47.244 358.77
790.8 1129.4 6.3318 6.0221 47.158 358.57
793.33 1129.4 8.8588 6.0314 47.076 358.71
795.01 1129.3 10.541 6.0351 47.035 358.63
797.11 1129.3 12.642 6.0413 46.987 358.63
800.05 1129.2 15.583 6.0458 46.994 358.91
802.15 1129.2 17.684 6.046 47.019 358.77
805.1 1129.1 20.629 6.0475 47.073 358.84
807.2 1129.1 22.735 6.0445 47.126 358.91
809.73 1129 25.265 6.0377 47.187 358.91
811.42 1129 26.953 6.0313 47.205 359.05
812.69 1129 28.22 6.0249 47.238 359.19
814.8 1128.9 30.333 6.0087 47.277 359.32
816.49 1128.9 31.903 6.0175 47.304 359.53
818.61 1128.9 34.017 6.029 47.316 359.73
821.57 1128.9 36.979 6.0351 47.336 359.93
823.68 1128.9 39.095 6.0357 47.349 0
826.22 1128.9 41.634 6.0321 47.315 0
827.91 1128.9 43.325 6.0309 47.288 0
830.45 1128.9 45.86 6.0273 47.254 0.14088
832.56 1128.9 47.973 6.0198 47.254 0.14087
835.1 1128.9 50.508 6.0131 47.254 0.14087
836.36 1128.9 51.775 6.0094 47.267 0.13259
839.32 1128.9 54.734 6.0044 47.281 359.87
841.01 1128.9 56.425 6.0042 47.288 359.93
843.55 1128.9 58.963 6.0096 47.336 359.87
845.25 1128.9 60.672 6.0109 47.343 359.86
846.94 1128.9 62.366 6.009 47.356 359.86
849.06 1128.9 64.484 6.0068 47.39 359.86
850.75 1128.9 66.179 6.0051 47.411 359.87
852.45 1128.9 67.875 6.0034 47.418 359.87
854.14 1128.9 69.572 6.0017 47.452 359.79
856.27 1128.9 71.695 6.0055 47.5 359.73
858.39 1128.9 73.819 6.0062 47.534 359.87
860.09 1128.9 75.52 6.0035 47.561 359.93
862.22 1128.8 77.647 6.0023 47.581 359.87
863.92 1128.8 79.348 6.0015 47.589 359.8
866.05 1128.8 81.476 5.9983 47.616 359.87
867.75 1128.8 83.179 5.9965 47.622 359.86
869.88 1128.8 85.309 5.9943 47.636 359.86
871.59 1128.8 87.013 5.9925 47.643 359.87
874.14 1128.8 89.569 5.9898 47.657 359.86
876.27 1128.8 91.682 5.9915 47.677 359.86
877.98 1128.8 93.388 5.995 47.691 359.87
880.11 1128.8 95.52 5.9993 47.697 359.87
881.39 1128.8 96.799 6.002 47.691 359.86
883.1 1128.8 98.505 6.0054 47.718 359.86
884.8 1128.8 100.21 6.0089 47.793 359.87
886.94 1128.8 102.35 6.0123 47.902 0
888.66 1128.8 104.07 6.0108 47.936 0.065346
890.37 1128.8 105.78 6.0053 47.902 0.13079
892.51 1128.8 107.92 5.9997 47.834 0.13099
894.65 1128.8 110.06 5.994 47.745 0.13125
896.35 1128.8 111.76 5.9905 47.684 0.065697
898.06 1128.8 113.47 5.986 47.602 0.13988
899.76 1128.8 115.17 5.9825 47.506 0.065948
901.46 1128.8 116.86 5.9839 47.459 359.86
903.58 1128.8 118.98 5.9904 47.404 359.73
905.27 1128.8 120.68 5.9988 47.384 359.66
907.39 1128.8 122.74 6.0338 47.372 359.46
909.51 1128.8 124.86 6.0741 47.38 359.32
911.2 1128.7 126.55 6.1088 47.393 359.32
913.74 1128.7 129.1 6.1597 47.482 359.32
916.3 1128.7 131.65 6.2078 47.658 359.53
918 1128.7 133.36 6.2325 47.814 359.73
920.15 1128.7 135.5 6.256 47.923 0.065361
921.86 1128.7 137.21 6.2639 47.972 0.3999
924.01 1128.7 139.36 6.2615 47.996 0.8729
926.15 1128.7 141.5 6.239 47.981 1.2733
929.15 1128.8 144.51 6.1859 47.951 1.8054
931.29 1128.9 146.65 6.1284 47.901 2.2077
933.43 1129 148.79 6.0569 47.879 2.7491
935.14 1129.1 150.5 5.9837 47.862 3.0785
936.85 1129.2 151.6 6.0571 47.806 3.3516
938.55 1129.3 153.31 6.1344 47.793 3.7632
940.69 1129.4 155.45 6.2211 47.762 4.2341
942.81 1129.6 157.58 6.2875 47.736 4.7794
944.51 1129.7 159.29 6.3274 47.734 5.043
947.06 1130 161.85 6.3704 47.763 5.5069
948.77 1130.1 163.56 6.3874 47.796 5.7776
950.89 1130.4 165.69 6.3977 47.75 6.262
953.43 1130.7 168.25 6.3839 47.651 6.8794
955.12 1130.9 169.95 6.36 47.592 7.2389
956.81 1131.1 171.65 6.3297 47.477 7.4622
958.49 1131.3 173.35 6.2899 47.405 7.7388
960.58 1131.6 175.46 6.2279 47.355 8.2231
961.84 1131.8 176.73 6.1817 47.341 8.5022
963.1 1132 178 6.1303 47.317 8.6386
964.77 1132.2 179.69 6.0528 47.308 9.057
967.27 1132.6 181.53 6.095 47.307 9.4691
968.94 1132.9 183.22 6.1914 47.33 9.8771
971.03 1133.3 185.33 6.296 47.353 10.216
972.28 1133.5 186.6 6.3535 47.382 10.485
973.94 1133.8 188.29 6.4204 47.455 10.809
976.02 1134.2 190.41 6.4954 47.457 11.218
977.69 1134.6 192.11 6.5401 47.45 11.568
978.93 1134.8 193.38 6.5683 47.412 11.786
980.18 1135.1 194.65 6.5893 47.429 12.127
981.42 1135.4 195.93 6.6025 47.502 12.594
983.5 1135.8 198.05 6.6045 47.632 13.105
985.57 1136.3 200.19 6.5874 47.807 13.747
988.89 1137.2 203.61 6.5014 48.071 15.053
991.38 1137.9 206.19 6.3846 48.2 16.116
993.04 1138.4 207.91 6.2798 48.233 16.731
994.68 1138.9 209.63 6.1585 48.185 17.368
996.33 1139.4 211.35 6.015 48.196 18.075
997.96 1139.9 212.04 6.006 48.108 18.865
999.58 1140.5 213.76 6.111 48.102 19.709
1001.2 1141.1 215.48 6.1906 48.091 20.44
1002.8 1141.7 217.2 6.2546 48.003 20.968
1005.2 1142.6 219.77 6.3174 48.036 21.834
1007.2 1143.4 221.92 6.3392 47.895 22.476
1009.9 1144.6 224.9 6.3331 47.538 23.419
1011.5 1145.3 226.59 6.3115 47.226 23.702
1013.4 1146.1 228.7 6.2719 46.869 23.985
1015.3 1147 230.78 6.2286 46.613 23.944
1016.5 1147.5 232.03 6.2049 46.569 23.85
1018.4 1148.3 234.11 6.1667 46.469 23.879
1021 1149.5 237.01 6.1174 46.481 23.596
1022.5 1150.2 238.67 6.0948 46.381 23.472
1024.1 1150.8 240.33 6.0829 46.358 23.161
1026 1151.6 242.41 6.0733 46.517 22.948
1028.3 1152.6 244.97 6.0601 46.475 22.762
1031 1153.7 247.87 6.0381 46.693 22.505
1032.1 1154.2 249.12 6.0322 46.592 22.523
1034 1155 251.21 6.0243 46.587 22.461
1036 1155.8 253.29 6.0152 46.73 22.534
1037.9 1156.6 255.38 6.0057 46.848 22.48
1040.2 1157.5 257.9 5.9988 46.76 22.294
1041.8 1158.2 259.57 5.9991 46.753 22.173
1043.3 1158.8 261.24 6.0046 46.779 21.963
1044.9 1159.4 262.92 6.0115 47.124 21.984
1046.5 1160.1 264.61 6.0146 47.211 22.151
1048 1160.7 266.3 6.0164 47.211 22.192
1049.6 1161.3 267.99 6.0147 47.55 22.362
1051.5 1162.2 270.11 5.9981 47.309 23.219
1053.1 1162.8 271.8 5.9545 47.164 24.153
1054.6 1163.5 273.47 5.888 46.678 24.931
1056.5 1164.4 275.56 5.7707 46.568 25.876
1058.4 1165.3 277.57 5.6392 46.069 26.838
1060.2 1166.3 279.61 5.4805 45.566 27.382
1061.6 1167 281.23 5.3411 45.28 27.858
1063.4 1168 283.22 5.1549 44.588 28.363
1066.5 1169.7 286.74 4.7884 43.487 28.799
1068.2 1170.6 288.66 4.5849 43.005 28.764
1069.5 1171.3 290.18 4.4279 42.49 28.456
1070.8 1172 291.68 4.2828 42.033 27.996
1071.8 1172.6 292.8 4.1811 41.725 27.766
1073.5 1173.4 294.65 4.0321 41.167 26.863
1075.4 1174.4 296.83 3.8938 40.62 25.815
1076.8 1175 298.28 3.825 40.274 25.066
1077.7 1175.5 299.36 3.7869 40.29 24.382
